genes	infected	control	infected	control	infected	control	infected	control	infected	control	infected	control	infected	control	infected	control	infected	control
ANKS1B	2.05913378524244	3.81031716239991	2.05913378524244	10.3332758202065	2.05913378524244	5.85640702764302	4.51314277924231	5.85640702764302	3.42772343943446	3.81031716239991	3.42772343943446	5.85640702764302	3.42772343943446	10.3332758202065	4.51314277924231	10.3332758202065	4.51314277924231	3.81031716239991
CEP128	3.08871495073053	5.33444887436527	3.08871495073053	14.4665992929806	3.08871495073053	8.19897728848335	6.7697454516711	8.19897728848335	5.14160891838516	5.33444887436527	5.14160891838516	8.19897728848335	5.14160891838516	14.4665992929806	6.7697454516711	14.4665992929806	6.7697454516711	5.33444887436527
ATP13A2	13.3843769793455	21.3377540023544	13.3843769793455	57.8662846405072	13.3843769793455	32.7958453765039	29.3354442299523	32.7958453765039	22.2802146335178	21.3377540023544	22.2802146335178	32.7958453765039	22.2802146335178	57.8662846405072	29.3354442299523	57.8662846405072	29.3354442299523	21.3377540023544
CORO1B	83.6256381065341	118.620736617089	83.6256381065341	321.689963648175	83.6256381065341	182.318501568243	183.287966758119	182.318501568243	139.206865493531	118.620736617089	139.206865493531	182.318501568243	139.206865493531	321.689963648175	183.287966758119	321.689963648175	183.287966758119	118.620736617089
BICD1	5.14783445912618	8.38269774757345	5.14783445912618	22.7332067781314	5.14783445912618	12.8840954458961	11.2828569393827	12.8840954458961	8.569308591961	8.38269774757345	8.569308591961	12.8840954458961	8.569308591961	22.7332067781314	11.2828569393827	22.7332067781314	11.2828569393827	8.38269774757345
RPS12	30.0633533607013	41.9134893658238	30.0633533607013	113.666035593625	30.0633533607013	64.4204781946414	65.891884787702	64.4204781946414	50.0447623758181	41.9134893658238	50.0447623758181	64.4204781946414	50.0447623758181	113.666035593625	65.891884787702	113.666035593625	65.891884787702	41.9134893658238
METAP2	33.1520537149267	46.1048377271756	33.1520537149267	125.032637593008	33.1520537149267	70.8625251299839	72.6615982472255	70.8625251299839	55.1863469962274	46.1048377271756	55.1863469962274	70.8625251299839	55.1863469962274	125.032637593008	72.6615982472255	125.032637593008	72.6615982472255	46.1048377271756
PUSL1	5.14784369460185	9.3352201386138	5.14784369460185	25.3163714261218	5.14784369460185	14.3481097489371	11.2828771813994	14.3481097489371	8.56932396573452	9.3352201386138	8.56932396573452	14.3481097489371	8.56932396573452	25.3163714261218	11.2828771813994	25.3163714261218	11.2828771813994	9.3352201386138
ATE1	13.7961963554351	21.1472602282497	13.7961963554351	57.3496807395824	13.7961963554351	32.5030589679607	30.238056608454	32.5030589679607	22.9657470347403	21.1472602282497	22.9657470347403	32.5030589679607	22.9657470347403	57.3496807395824	30.238056608454	57.3496807395824	30.238056608454	21.1472602282497
EIF3M	43.8595508823339	61.5366315091086	43.8595508823339	166.88242981577	43.8595508823339	94.5809878462813	96.12994395219	94.5809878462813	73.0105113518614	61.5366315091086	73.0105113518614	94.5809878462813	73.0105113518614	166.88242981577	96.12994395219	166.88242981577	96.12994395219	61.5366315091086
DAPK3	17.0908103822408	24.1955140781331	17.0908103822408	65.616301721079	17.0908103822408	37.1881847744575	37.4590849904045	37.1881847744575	28.4501044885917	24.1955140781331	28.4501044885917	37.1881847744575	28.4501044885917	65.616301721079	37.4590849904045	65.616301721079	37.4590849904045	24.1955140781331
PROSER2	6.38331473197674	11.0499197557649	6.38331473197674	29.9664998373915	6.38331473197674	16.9835803568105	13.9907426106653	16.9835803568105	10.6259426584601	11.0499197557649	10.6259426584601	16.9835803568105	10.6259426584601	29.9664998373915	13.9907426106653	29.9664998373915	13.9907426106653	11.0499197557649
MRPL28	10.7074956820447	16.7653955017123	10.7074956820447	45.4664135740677	10.7074956820447	25.7681909018832	23.4683424493949	25.7681909018832	17.824161883035	16.7653955017123	17.824161883035	25.7681909018832	17.824161883035	45.4664135740677	23.4683424493949	45.4664135740677	23.4683424493949	16.7653955017123
FOXRED2	11.7370625697632	18.6705540660661	11.7370625697632	50.6330514384855	11.7370625697632	28.6963943898124	25.7249138282704	28.6963943898124	19.538023594591	18.6705540660661	19.538023594591	28.6963943898124	19.538023594591	50.6330514384855	25.7249138282704	50.6330514384855	25.7249138282704	18.6705540660661
EXOSC9	5.97148798935657	9.71630878286545	5.97148798935657	26.3498533923633	5.97148798935657	14.9338379493016	13.0881140864404	14.9338379493016	9.94039799459117	9.71630878286545	9.94039799459117	14.9338379493016	9.94039799459117	26.3498533923633	13.0881140864404	26.3498533923633	13.0881140864404	9.71630878286545
PDE4A	3.50052742801971	5.52495990502582	3.50052742801971	14.9832499923065	3.50052742801971	8.49179022012426	7.67234270960532	8.49179022012426	5.82712983556513	5.52495990502582	5.82712983556513	8.49179022012426	5.82712983556513	14.9832499923065	7.67234270960532	14.9832499923065	7.67234270960532	5.52495990502582
NUDT21	10.5015823090254	16.0033320886434	10.5015823090254	43.3997584626677	10.5015823090254	24.5969095261892	23.0170281835362	24.5969095261892	17.4813895482553	16.0033320886434	17.4813895482553	24.5969095261892	17.4813895482553	43.3997584626677	23.0170281835362	43.3997584626677	23.0170281835362	16.0033320886434
KRCC1	4.73600769418923	7.23960264444827	4.73600769418923	19.6332241557189	4.73600769418923	11.1271734076818	10.3802283662446	11.1271734076818	7.88376389094264	7.23960264444827	7.88376389094264	11.1271734076818	7.88376389094264	19.6332241557189	10.3802283662446	19.6332241557189	10.3802283662446	7.23960264444827
MMP16	5.55966124796092	9.14476118170657	5.55966124796092	24.7998619466559	5.55966124796092	14.0553768539656	12.1854855648993	14.0553768539656	9.25485333276068	9.14476118170657	9.25485333276068	14.0553768539656	9.25485333276068	24.7998619466559	12.1854855648993	24.7998619466559	12.1854855648993	9.14476118170657
CCNT1	17.7085505509328	26.6722199709235	17.7085505509328	72.3329302916033	17.7085505509328	40.9948489385522	38.8130278967668	40.9948489385522	29.4784215755537	26.6722199709235	29.4784215755537	40.9948489385522	29.4784215755537	72.3329302916033	38.8130278967668	72.3329302916033	38.8130278967668	26.6722199709235
HIST1H2AE	51.272567892388	72.9676785657525	51.272567892388	197.88251645309	51.272567892388	112.150355818181	112.377554685937	112.150355818181	85.350541098543	72.9676785657525	85.350541098543	112.150355818181	85.350541098543	197.88251645309	112.377554685937	197.88251645309	112.377554685937	72.9676785657525
FBXO10	13.384376361441	19.4326465151385	13.384376361441	52.6997852932079	13.384376361441	29.8677203934594	29.3354428756492	29.8677203934594	22.2802136049272	19.4326465151385	22.2802136049272	29.8677203934594	22.2802136049272	52.6997852932079	29.3354428756492	52.6997852932079	29.3354428756492	19.4326465151385
WBP2	14.2080231070057	21.5282919036829	14.2080231070057	58.3830082109383	14.2080231070057	33.0886996080056	31.1406851522963	33.0886996080056	23.6512917135085	21.5282919036829	23.6512917135085	33.0886996080056	23.6512917135085	58.3830082109383	31.1406851522963	58.3830082109383	31.1406851522963	21.5282919036829
TRMT13	5.14781940014362	8.38264403819011	5.14781940014362	22.7330611225735	5.14781940014362	12.8840128952851	11.2828239335922	12.8840128952851	8.56928352412528	8.38264403819011	8.56928352412528	12.8840128952851	8.56928352412528	22.7330611225735	11.2828239335922	22.7330611225735	11.2828239335922	8.38264403819011
SPTAN1	143.905838014764	193.003889578334	143.905838014764	523.411133610059	143.905838014764	296.644422790536	315.408157732054	296.644422790536	239.551901663636	193.003889578334	239.551901663636	296.644422790536	239.551901663636	523.411133610059	315.408157732054	523.411133610059	315.408157732054	193.003889578334
CCT6B	2.05913378231381	3.04825373541638	2.05913378231381	8.26662067107113	2.05913378231381	4.6851256305624	4.51314277282344	4.6851256305624	3.42772343455933	3.04825373541638	3.42772343455933	4.6851256305624	3.42772343455933	8.26662067107113	4.51314277282344	8.26662067107113	4.51314277282344	3.04825373541638
ACIN1	67.5393966418636	92.7811054698361	67.5393966418636	251.614947748767	67.5393966418636	142.60333062768	148.030663404768	142.60333062768	112.42901001079	92.7811054698361	112.42901001079	142.60333062768	112.42901001079	251.614947748767	148.030663404768	251.614947748767	148.030663404768	92.7811054698361
PAGR1	5.76557459382192	8.57321361098282	5.76557459382192	23.2498705834861	5.76557459382192	13.176915805408	12.6367997712333	13.176915805408	9.59762562233147	8.57321361098282	9.59762562233147	13.176915805408	9.59762562233147	23.2498705834861	12.6367997712333	23.2498705834861	12.6367997712333	8.57321361098282
SPATA20	15.0316444051197	23.6237863528487	15.0316444051197	64.0658217931296	15.0316444051197	36.3094468307256	32.9458716540445	36.3094468307256	25.0223274611592	23.6237863528487	25.0223274611592	36.3094468307256	25.0223274611592	64.0658217931296	32.9458716540445	64.0658217931296	32.9458716540445	23.6237863528487
FES	4.11826790294769	7.62057322826182	4.11826790294769	20.6663859514816	4.11826790294769	11.7127201507161	9.02628628716586	11.7127201507161	6.85544743230094	7.62057322826182	6.85544743230094	11.7127201507161	6.85544743230094	20.6663859514816	9.02628628716586	20.6663859514816	9.02628628716586	7.62057322826182
ZNF606	3.91235419099966	6.47753917518974	3.91235419099966	17.5665688919371	3.91235419099966	9.95589194562505	8.57497127845417	9.95589194562505	6.51267453332579	6.47753917518974	6.51267453332579	9.95589194562505	6.51267453332579	17.5665688919371	8.57497127845417	17.5665688919371	8.57497127845417	6.47753917518974
FAM109A	3.08870067502137	5.71547573556356	3.08870067502137	15.4999137085159	3.08870067502137	8.78461052911284	6.76971416263384	8.78461052911284	5.14158515442029	5.71547573556356	5.14158515442029	8.78461052911284	5.14158515442029	15.4999137085159	6.76971416263384	15.4999137085159	6.76971416263384	5.71547573556356
ZMYND11	13.1784562081044	18.8610699798071	13.1784562081044	51.1497153803354	13.1784562081044	28.9892148266832	28.8841137489105	28.9892148266832	21.9374299833371	18.8610699798071	21.9374299833371	28.9892148266832	21.9374299833371	51.1497153803354	28.8841137489105	51.1497153803354	28.8841137489105	18.8610699798071
TRMT44	5.97148797493363	9.33527705045117	5.97148797493363	25.3165257664793	5.97148797493363	14.3481972216776	13.0881140548286	14.3481972216776	9.94039797058213	9.33527705045117	9.94039797058213	14.3481972216776	9.94039797058213	25.3165257664793	13.0881140548286	25.3165257664793	13.0881140548286	9.33527705045117
UGGT2	10.0897555299233	15.2412686014369	10.0897555299233	41.3331031502123	10.0897555299233	23.4256280365465	22.1143995793514	23.4256280365465	16.7958448236571	15.2412686014369	16.7958448236571	23.4256280365465	16.7958448236571	41.3331031502123	22.1143995793514	41.3331031502123	22.1143995793514	15.2412686014369
GID8	11.5311492014156	18.6705540516223	11.5311492014156	50.633051399315	11.5311492014156	28.6963943676124	25.2735995726511	28.6963943676124	19.1952512675881	18.6705540516223	19.1952512675881	28.6963943676124	19.1952512675881	50.633051399315	25.2735995726511	50.633051399315	25.2735995726511	18.6705540516223
COX6A1	2.67687392122612	5.14392816388887	2.67687392122612	13.9499223427673	2.67687392122612	7.90614947909366	5.86708561391572	7.90614947909366	4.45604047194889	5.14392816388887	4.45604047194889	7.90614947909366	4.45604047194889	13.9499223427673	5.86708561391572	13.9499223427673	5.86708561391572	5.14392816388887
LRCH1	5.35374783776068	8.38269776145317	5.35374783776068	22.7332068157721	5.35374783776068	12.8840954672291	11.7341712175486	12.8840954672291	8.91208093608799	8.38269776145317	8.91208093608799	12.8840954672291	8.91208093608799	22.7332068157721	11.7341712175486	22.7332068157721	11.7341712175486	8.38269776145317
SPATS2	24.915518783111	34.4833703371922	24.915518783111	93.516146220254	24.915518783111	53.0004836270252	54.6090275886734	53.0004836270252	41.4754535866565	34.4833703371922	41.4754535866565	53.0004836270252	41.4754535866565	93.516146220254	54.6090275886734	93.516146220254	54.6090275886734	34.4833703371922
HACD2	23.0622983005872	31.4351167945063	23.0622983005872	85.2495260718527	23.0622983005872	48.3153582926871	50.547198921207	48.3153582926871	38.3905023649762	31.4351167945063	38.3905023649762	48.3153582926871	38.3905023649762	85.2495260718527	50.547198921207	85.2495260718527	50.547198921207	31.4351167945063
SYF2	5.97146352673065	9.33519966485267	5.97146352673065	25.3163159029168	5.97146352673065	14.3480782810374	13.0880604700487	14.3480782810374	9.94035727304269	9.33519966485267	9.94035727304269	14.3480782810374	9.94035727304269	25.3163159029168	13.0880604700487	25.3163159029168	13.0880604700487	9.33519966485267
SLC39A11	4.11826756979375	7.04908672376391	4.11826756979375	19.116560195039	4.11826756979375	10.8343529601391	9.02628555696984	10.8343529601391	6.85544687771844	7.04908672376391	6.85544687771844	10.8343529601391	6.85544687771844	19.116560195039	9.02628555696984	19.116560195039	9.02628555696984	7.04908672376391
SHANK2	26.9746525754289	37.9126557541745	26.9746525754289	102.816094379312	26.9746525754289	58.2712499070582	59.1221703834235	58.2712499070582	44.9031770378691	37.9126557541745	44.9031770378691	58.2712499070582	44.9031770378691	102.816094379312	59.1221703834235	102.816094379312	59.1221703834235	37.9126557541745
DRAM1	12.5607160856672	18.480038264323	12.5607160856672	50.1163878003648	12.5607160856672	28.4035741250808	27.530170943928	28.4035741250808	20.9091129733729	18.480038264323	20.9091129733729	28.4035741250808	20.9091129733729	50.1163878003648	27.530170943928	50.1163878003648	27.530170943928	18.480038264323
SS18L1	5.9714822055901	9.14480475376603	5.9714822055901	24.7999801106011	5.9714822055901	14.055443823644	13.0881014097682	14.055443823644	9.94038836668256	9.14480475376603	9.94038836668256	14.055443823644	9.94038836668256	24.7999801106011	13.0881014097682	24.7999801106011	13.0881014097682	9.14480475376603
DKK3	2.26504716336941	4.3818647316791	2.26504716336941	11.8832671794587	2.26504716336941	6.73486807398036	4.96445705629582	6.73486807398036	3.77049578271659	4.3818647316791	3.77049578271659	6.73486807398036	3.77049578271659	11.8832671794587	4.96445705629582	11.8832671794587	4.96445705629582	4.3818647316791
FBXO28	11.9429759318105	17.1464272013287	11.9429759318105	46.4997411110065	11.9429759318105	26.3538315790973	26.1762280700811	26.3538315790973	19.8807959111062	17.1464272013287	19.8807959111062	26.3538315790973	19.8807959111062	46.4997411110065	26.1762280700811	46.4997411110065	26.1762280700811	17.1464272013287
YIPF2	8.85427569151192	13.1455658174602	8.85427569151192	35.6497245806536	8.85427569151192	20.2045606059808	19.4065148602585	20.2045606059808	14.7392114803443	13.1455658174602	14.7392114803443	20.2045606059808	14.7392114803443	35.6497245806536	19.4065148602585	35.6497245806536	19.4065148602585	13.1455658174602
KIF2A	32.5343136019311	45.9143212359835	32.5343136019311	124.515972085157	32.5343136019311	70.5697038055782	71.3076554629366	70.5697038055782	54.1580300019799	45.9143212359835	54.1580300019799	70.5697038055782	54.1580300019799	124.515972085157	71.3076554629366	124.515972085157	71.3076554629366	45.9143212359835
ETAA1	4.94192802767157	8.7636846548851	4.94192802767157	23.7664128419172	4.94192802767157	13.4696672779309	10.8315578878209	13.4696672779309	8.22654781241108	8.7636846548851	8.22654781241108	13.4696672779309	8.22654781241108	23.7664128419172	10.8315578878209	23.7664128419172	10.8315578878209	8.7636846548851
UQCC2	3.50052742966623	4.95341231689607	3.50052742966623	13.433258581933	3.50052742966623	7.61332914481386	7.67234271321412	7.61332914481386	5.82712983830601	4.95341231689607	5.82712983830601	7.61332914481386	5.82712983830601	13.433258581933	7.67234271321412	13.433258581933	7.67234271321412	4.95341231689607
