genes	control	control	control	control	infected	infected	infected	infected
SIAE	2242.66699778943	2250.68457495241	2244.17320882537	2247.09433848197	1628.96011116346	1631.59872555243	1652.89415259192	1652.9961978916
LOC102724484	133.539958491603	134.017366382566	133.629646064219	133.803585188251	92.5400357480099	92.6899335068362	93.8997111840173	93.9055083030598
SETP14	132.533369390662	133.007178706448	132.622380921934	132.795008938576	91.0473493979471	91.1948292806975	92.3850930403536	92.3907966508904
CDR2L	367.425170637539	368.738722609415	367.671939260541	368.150519702304	503.010390710843	503.825174600048	510.4010391667	510.43254997271
GCSHP3	316.992980946173	318.126236880898	317.205878503718	317.618769761532	227.233189234518	227.601265014064	230.571888891919	230.586123788607
CRTC2	383.648647476859	385.020198686936	383.906312046464	384.406023971134	527.353145857021	528.20736051163	535.10145838713	535.13449413149
BSN	189.453398428808	190.130697930779	189.58063836224	189.827406135271	262.245287808217	262.670076718092	266.098414437782	266.114842647901
C2orf48	55.4116966946107	55.609794563986	55.4489120766374	55.5210871925581	81.8544089263093	81.9869979441213	83.0570822151881	83.0622099390847
LOC105377223	37.193436159849	37.3264034013796	37.2184158666283	37.2668612441652	58.5588144501222	58.6536689093263	59.4192094232381	59.4228778075823
AQP3	104.093612111143	104.465748753853	104.163523046421	104.299107570427	147.602081044129	147.841169142246	149.770774002556	149.780020452785
RAD54L	223.15130230551	223.94907245463	223.301174290315	223.591834422968	307.349903732849	307.847753786316	311.865745022372	311.884998786056
MKI67	4013.80965746522	4028.15910331606	4016.50539624775	4021.73348335918	5422.8907593903	5431.67484040586	5502.56839618929	5502.90811016317
LUCAT1	77.3802589335676	77.6568948306947	77.4322287534669	77.5330184692068	112.931347373905	113.11427528976	114.590628978222	114.597703499634
CYP3A5	355.953223269725	357.225762811613	356.192287149335	356.655925093747	485.871679906362	486.658702250869	493.010512119689	493.040949280698
ZNF695	34.945001345233	35.0699303895458	34.9684709672183	35.0139877023734	54.0939855533043	54.1816078146843	54.8887795340722	54.8921682216948
AHNAK2	375.630295357417	376.973180806192	375.882574673454	376.371842494654	267.833895339739	268.267736761181	271.769134455221	271.785912760549
WBP1	67.3861930299994	67.6270999514772	67.4314506753439	67.5192228711711	43.1742244504644	43.2441587165567	43.8085761878445	43.8112808131095
ARHGAP35	5667.53995505077	5687.8015181623	5671.34636555903	5678.7284775975	4159.71777069231	4166.45574486897	4220.83581573971	4221.09639894464
IGBP1	2952.91115720069	2963.46787073935	2954.89437957722	2958.74061995223	2160.91042266765	2164.41069827014	2192.66032202055	2192.79569105147
GSTA2	510.299212581603	512.123541970278	510.641937697003	511.306615139121	336.35167164606	336.896499204745	341.293631113663	341.314701676959
CYP2S1	240.39287528688	241.252284387268	240.554326987946	240.867444699103	333.693827587416	334.234349929829	338.596735791962	338.617639856096
RPL5P4	42.433713045484	42.5854143765283	42.4622122060584	42.5174831748375	25.7959639450653	25.837748640207	26.1749797757891	26.1765957495954
RFC3	977.979982463853	981.476279498133	978.636809466687	979.910652767165	1320.74512642147	1322.88448948559	1340.15061606827	1340.23335341174
RGS10	263.342093663528	264.283546656008	263.518958426818	263.861968066854	187.217173513298	187.520430741336	189.967924471705	189.979652587356
EIF3CL	30.9554092355787	31.0660754122346	30.9761993836741	31.0165195756773	16.6168463821181	16.6437626028793	16.8609949570246	16.8620359101192
AKNA	206.690000879679	207.428921563178	206.828817191084	207.098036068379	289.064919900477	289.533151658744	293.312102947503	293.330211258551
LOC105372966	37.4415975028926	37.5754519259436	37.4667438788002	37.5155124926711	22.324379271828	22.3605406412611	22.6523876832649	22.6537861815813
RPL10A	20402.7227058123	20475.6628274576	20416.4255008028	20443.0005556059	14997.6548407098	15021.94827036	15218.0129021672	15218.9524219088
LOC101929796	31.7009772379473	31.8143088343892	31.7222681214413	31.7635594343488	50.1284416681812	50.2096404812006	50.8649705686795	50.8681108370122
PPP4R1L	33.4475287573981	33.5671043087339	33.4699926528355	33.5135588926248	51.6096132594892	51.6932112968031	52.367904769143	52.3711378246458
TRNI	60.6782065558061	60.8951322980815	60.718959010114	60.7979938863815	116.257319650293	116.44563502668	117.965469215039	117.972752090133
AACS	2594.89803739559	2604.17484722308	2596.64081243304	2600.02073179707	1902.75219758796	1905.834304567	1930.70902084783	1930.8282177004
TMCO3	4025.52308399004	4039.91440556344	4028.22668969722	4033.47003383863	2957.84048978782	2962.63164484629	3001.29955077786	3001.48484304935
UBXN10	280.308308199367	281.310415731438	280.49656774378	280.861676301083	383.276911161007	383.897748937095	388.908335409788	388.932345578601
FOCAD	1453.45681242743	1458.65294817035	1454.43297727637	1456.32614099776	1061.18779589819	1062.90672404656	1076.77965262712	1076.84613014606
PSMB10	396.400586050657	397.817725683622	396.666815026225	397.183136668692	538.90087361957	539.773793459423	546.818855003311	546.85261414865
FAM20B	3778.56001311585	3792.0684370147	3781.09775447349	3786.01942306024	2776.41302158164	2780.91029766488	2817.20639879554	2817.38032564425
LOC105369669	44.4238884446432	44.582704690584	44.4537242388563	44.5115874606922	68.5261557835928	68.6371554940415	69.5329992539874	69.5372920368829
MMAB	3258.95098615782	3270.60179790456	3261.13974977978	3265.38461465917	2394.79474818056	2398.6738731744	2429.98107123588	2430.13109182022
CDC42EP1	607.586439218141	609.758572292026	607.994503991439	608.785900470853	822.771869572276	824.104607973308	834.860720537728	834.912262623639
ZNF530	69.6433141554313	69.8922903278532	69.690087719435	69.7807998717804	100.218805153088	100.381141099506	101.691303477637	101.697581628916
SH3BP5-AS1	86.1172233242542	86.4250940352175	86.1750610292203	86.2872308588225	122.058813125129	122.256525848974	123.852203073739	123.859849380163
OSGIN1	1159.77737663324	1163.92360280868	1160.55630167455	1162.06694061171	1565.49361933673	1568.02942973596	1588.49515810028	1588.59322757689
APOA1-AS	688.072063026921	690.531933736413	688.534183232851	689.430414243147	419.992443768882	420.672753923683	426.163323264286	426.189633457207
TRIM16L	130.539656707501	131.006338462533	130.627329229438	130.797360385622	88.5276134280277	88.671011804091	89.8283350066774	89.8338807697565
AASS	1083.52385696948	1087.39747536211	1084.25156892702	1085.66288575441	793.613313018816	794.898819946004	805.273742136635	805.323457600997
HIST1H3H	1138.81028803087	1142.88155646586	1139.57513124004	1141.05846002175	1539.90693401296	1542.40129870975	1562.53253184195	1562.6289984549
BAG1	1059.37101742622	1063.1582889582	1060.08250795031	1061.46236510226	775.397038829059	776.653038757971	786.789819243793	786.838393559796
C5orf34	140.033753109832	140.534376440039	140.127802018808	140.310199472169	194.552345167614	194.867484018375	197.410870589652	197.42305821305
LOC105376040	38.4407290579404	38.5781553952998	38.4665464665854	38.5166164742072	23.0584803175097	23.0958307949933	23.3972747541658	23.3987192398336
RPS28	7799.20635330555	7827.08866432597	7804.44442507121	7814.60308571902	5498.96545928606	5507.87276725874	5579.7608490653	5580.10532869641
JUN	2212.82402842262	2220.73491640263	2214.31019644288	2217.19245488813	2966.45418057576	2971.25928822171	3010.03980109955	3010.22563297091
ITPR2	17427.4083571511	17489.7116734223	17439.1128834233	17461.8125171362	12839.1792050875	12859.9763030403	13027.8231411152	13028.6274443518
HK1	364.670019001252	365.973721253637	364.914937220336	365.389929008429	263.731474585054	264.158670842898	267.606437511066	267.622958822529
CYP20A1	2951.34185254506	2961.89295578973	2953.32402095147	2957.16821726806	2175.48538965043	2179.00927400634	2207.44943658203	2207.58571865364
ADM5	104.086869125215	104.458981661622	104.156775531795	104.292351272895	148.949589977945	149.190860791548	151.138081662213	151.147412526389
IGFBPL1	134.293055094108	134.773155319745	134.383248458451	134.558168509577	94.0132948036479	94.165578969923	95.3946165912332	95.4005060017694
CCNA2	2572.95506034429	2582.15342361155	2574.68309812728	2578.03443621683	3451.16282653489	3456.75307262525	3501.87019100662	3502.08638718138
ACSS3	8540.22438586864	8570.75585044645	8545.96013720045	8557.0839923034	6295.93005060677	6306.12829395826	6388.4351092815	6388.82951431594
IGFBP3	789.484479858387	792.306901886479	790.014710265949	791.043033476579	1070.76585799186	1072.50030083104	1086.4984436026	1086.56552113391
RPS7P1	146.031115161249	146.553179174834	146.12919199453	146.31940116143	101.167811123785	101.331684284523	102.654253036064	102.660590637294
CETN2	2553.81253216898	2562.94246053401	2555.52771352379	2558.85411799332	1883.99512675074	1887.04685074087	1911.67635547185	1911.79437729816
RUNDC3B	226.411925653087	227.221352592678	226.563987524699	226.858894700524	161.707271496967	161.96920739733	164.083209685244	164.09333974728
RPS18P5	36.1930020947486	36.3223927654725	36.2173098940039	36.2644521812381	21.5835490437796	21.6185104051302	21.9006725592341	21.902024648653
FAR2P1	482.233623602265	483.957617976652	482.557499419087	483.185620732106	655.642958387272	656.70497883343	665.276211909433	665.317284297707
ECE1	6760.41817192191	6784.5867954406	6764.95857692548	6773.76419007825	9034.14533373547	9048.77897989189	9166.8825365722	9167.44847557928
PRKAR2A	3784.33247876426	3797.86153933756	3786.87409700218	3791.8032843693	2796.84987803797	2801.38025805245	2837.94353060283	2838.11873770704
SNORD32A	22.9719097049872	23.0540347190095	22.9873380070706	23.0172594919696	41.2055653242564	41.2723107263232	41.8109918787776	41.8135731784872
SLC12A5	73.6383585823352	73.9016171145518	73.6878152820923	73.7837310793686	108.215771496649	108.391061050904	109.805767924717	109.812547041502
TRIP13	441.553055391002	443.131615960464	441.849609487369	442.424743346447	596.408638427197	597.374710220041	605.171571885536	605.208933572799
NFIX	244.129194143294	245.001960654644	244.293155215881	244.611139575466	332.417450225414	332.955905072344	337.301604828536	337.322428934721
C21orf58	141.78035206287	142.287219517547	141.875574015647	142.060246457673	196.234163628512	196.552026714422	199.117399730967	199.129692710947
FTLP14	32.4490928927676	32.5650990169014	32.4708862227044	32.5131519748969	50.1182005825996	50.1993828069527	50.8545790125217	50.8577186393073
LOC101927136	725.865392204828	728.460374784797	726.352895015286	727.298352778725	974.07157415692	975.649390122976	988.383446651769	988.444466823478
LOC105375595	67.6428869997376	67.8847116070384	67.688317044859	67.7764235909792	45.1484347257368	45.2215668476904	45.8117932080907	45.8146215066598
DDX12P	189.45316302621	190.130461686613	189.580402801542	189.827170267955	263.157250576123	263.583516697175	267.023776523768	267.040261863288
LINC00346	46.4260881411113	46.5920622890403	46.4572686446736	46.5177397815132	69.4207398168387	69.5331885881246	70.4407272624396	70.4450760860539
SKA3	207.417214056229	208.158734540663	207.556518775638	207.826684866219	284.125413518069	284.585644188694	288.300021214979	288.317820093398
LRBA	10363.0930293346	10400.1412839759	10370.0530484112	10383.551235352	7658.50039007427	7670.90574560676	7771.02546933178	7771.5052318269
FAM175A	1332.59412272979	1337.35817205875	1333.48911426266	1335.22485131857	979.443478038862	981.029995496613	993.834279028755	993.895635720393
HNRNPA1P7	153.261772287324	153.809686037631	153.364705345613	153.564332623623	108.885222808226	109.061596749908	110.485055373665	110.491876427855
PHYH	2046.32487439439	2053.64052473265	2047.699218919	2050.36460806662	1511.89380281819	1514.34279141858	1534.10780834486	1534.20252009079
MT1X	806.037343202273	808.918942031584	806.578690777685	807.628574505352	1083.04863866243	1084.80297733675	1098.96169313758	1099.02954011686
RPL24	31291.0375753247	31402.9036296775	31312.0531367828	31352.8104930631	23143.5547992028	23181.0430816271	23483.5992211442	23485.0490362556
ATP6V1A	6342.20880253567	6364.88231960626	6346.46833143586	6354.72921646235	4702.06274958427	4709.67922241494	4771.1493796844	4771.44393778873
RPL37A	22790.3853028315	22871.8613636642	22805.6916902222	22835.3767350634	16867.5729942285	16894.8953457733	17115.4054537681	17116.4621134918
ASF1B	600.563366882287	602.710392339023	600.966714847843	601.74896360051	805.739327330522	807.044476160311	817.577921970573	817.628397062354
DMPK	330.479601762941	331.661072623544	330.701557150798	331.132015068341	446.087351938642	446.809931022991	452.641639602807	452.66958449673
TGFB1	724.392492383444	726.982209318544	724.879005970818	725.822545245532	971.738564307484	973.312601228666	986.016158274574	986.077032296179
PGD	21219.0089700207	21294.8673305828	21233.2599959259	21260.8982839317	15734.65325138	15760.1404822766	15965.839908561	15966.8255971579
LOC100506606	23.7142566955604	23.7990356141902	23.7301835697594	23.7610719801145	40.4912380002883	40.5568263240802	41.0861690616123	41.0887056126842
C14orf37	97.099316453606	97.4464483563389	97.1645299080192	97.2910041876193	67.2275875548545	67.3364838247156	68.2153513770912	68.2195628119025
RPS18P9	102.088461337432	102.453429527996	102.15702558137	102.289998346521	70.6967086606621	70.8112242657078	71.735443705397	71.7398724613695
CKS1B	526.690660339489	528.573589465594	527.044394213449	527.73042192478	709.220282435707	710.369088247073	719.640738716618	719.685167426543
LOC105375434	30.7115647334113	30.8213591613351	30.7321911116377	30.7721936900998	50.368781378612	50.4503694975536	51.1088415507154	51.1119968749955
BDH1	41.187923333366	41.3351709424999	41.2155858016385	41.2692340982699	25.3008526693094	25.3418353756685	25.6725939119666	25.6741788698026
PHACTR4	1413.32803245064	1418.38070704207	1414.27724616893	1416.11814115431	1887.03665832346	1890.09330903274	1914.7625757648	1914.88078812616
NEK2	1184.37038945433	1188.60453611826	1185.16583155652	1186.70850350579	1582.73843767777	1585.30218149631	1605.99335170433	1606.092501473
ATP5A1	16434.8596183734	16493.6145540294	16445.8975330329	16467.3043472771	12208.5464144085	12228.3220037657	12387.9245671708	12388.6893647671
ATAD5	556.61084625176	558.600740611453	556.984675001268	557.709674500424	748.584106369998	749.796674302687	759.582928803874	759.629823438644
DNASE1L3	76.6304498096234	76.9044051248743	76.681916045719	76.7817291163881	51.3632976786765	51.4464967302625	52.1179701142503	52.1211877394506
CCNB1IP1	1788.1904240525	1794.58323882218	1789.39140135039	1791.72056394318	1323.48901247106	1325.63282012358	1342.93481758165	1343.01772681434
MICALL2	356.689616135285	357.96478829567	356.929174588125	357.393771702597	482.217248390544	482.998351231243	489.302386646175	489.332594877355
PPP1R3G	317.757665239311	318.893654934926	317.971076371062	318.384963649225	229.948048917766	230.320522268361	233.326637559364	233.341042526926
DRC7	70.1400603146231	70.3908123640101	70.1871675012948	70.2785266778924	46.6437691303504	46.719323417739	47.3290983137326	47.3320202866933
GLS	8539.8528576484	8570.38299400575	8545.58835945591	8556.7117306341	6343.55042060124	6353.82580015306	6436.75515749429	6437.15254568031
NOC4L	367.709423373215	369.023991554026	367.956382904902	368.435333592938	497.242192830261	498.047633304718	504.548090108914	504.579239569377
SNAP25-AS1	35.1907256857158	35.3165331992184	35.2143603400995	35.260197137332	20.8317959836761	20.8655396439745	21.1378741157838	21.1391791120506
S100A9	45.6799085580383	45.8432150997686	45.7105879154545	45.7700871347908	28.7879653893429	28.8345965739772	29.2109422023096	29.2127456083814
